CUST_ID;BALANCE;BALANCE_FREQUENCY;PURCHASES;ONEOFF_PURCHASES;INSTALLMENTS_PURCHASES;CASH_ADVANCE;PURCHASES_FREQUENCY;ONEOFF_PURCHASES_FREQUENCY;PURCHASES_INSTALLMENTS_FREQUENCY;CASH_ADVANCE_FREQUENCY;CASH_ADVANCE_TRX;PURCHASES_TRX;CREDIT_LIMIT;PAYMENTS;MINIMUM_PAYMENTS;PRC_FULL_PAYMENT;TENURE
C17358;0.002629736;0.272727;0.006926855;0.0;0.015097333;0.0;0.25;0.0;0.166667;0.0;0.0;0.016759777;0.04;0.00150735;0.002160506;0.0;1.0
C17359;0.032639238;0.727273;0.0;0.0;0.0;0.106465239;0.0;0.0;0.0;0.222222;0.048780488;0.0;0.066666667;0.067152638;0.002256484;0.1;1.0
C17360;0.00039938;0.636364;0.001830155;0.0;0.003988889;0.0;0.416667;0.0;0.416667;0.0;0.0;0.01396648;0.133333333;0.002613895;0.00134041;0.454545;1.0
C17361;0.012175494;0.888889;0.003874422;0.00466129;0.0;0.002307495;0.111111;0.111111;0.0;0.074074;0.016260163;0.002793296;0.04;0.002364693;0.001687767;0.0;0.75
C17362;0.027249917;1.0;0.005383408;0.00647674;0.0;0.0;0.166667;0.166667;0.0;0.0;0.0;0.008379888;0.166666667;0.0046528;0.002670482;0.0;1.0
C17363;0.057679152;1.0;0.0;0.0;0.0;0.027526413;0.0;0.0;0.0;0.166666667;0.032520325;0.0;0.04;0.0293956;0.004327229;0.090909;1.0
C17364;0.042220275;1.0;0.0;0.0;0.0;0.005655018;0.0;0.0;0.0;0.055555333;0.008130081;0.0;0.083333333;0.004459887;0.00366166;0.0;1.0
C17365;0.007472022;1.0;0.011011516;0.012757214;0.000888889;0.0;0.166667;0.083333;0.083333;0.0;0.0;0.005586592;0.133333333;0.004840018;0.001616204;0.0;1.0
C17366;0.008510589;0.545455;0.026310182;0.029473336;0.003949778;0.0;0.333333;0.25;0.166667;0.0;0.0;0.033519553;0.2;0.019002732;0.002282588;0.25;1.0
C17367;0.075783007;1.0;0.004800205;0.0;0.010462222;0.013063757;0.5;0.0;0.5;0.166666667;0.032520325;0.016759777;0.06;0.016384545;0.006327265;0.0;1.0
C17368;0.019223944;0.909091;0.023805062;0.028639701;0.0;0.0042452;0.5;0.5;0.0;0.055555333;0.024390244;0.044692737;0.083333333;0.009276472;0.002702815;0.0;1.0
C17369;0.047829375;1.0;0.075992714;0.062237787;0.052878222;0.0;1.0;0.916667;1.0;0.0;0.0;0.206703911;0.1;0.101048701;0.003116572;0.0;1.0
C17370;0.000153872;0.4;0.005819586;0.0;0.012684;0.0;0.9;0.0;0.8;0.0;0.0;0.025139665;0.05;0.006032663;0.000413997;0.0;0.833333333
C17371;0.004651429;1.0;0.007262503;0.008737465;0.0;0.0;0.75;0.75;0.0;0.0;0.0;0.075418994;0.053333333;0.006897248;0.002192305;0.0;1.0
C17372;0.199835417;1.0;0.009494374;0.00569168;0.010382222;0.051056509;0.583333;0.166667;0.5;0.166666667;0.105691057;0.025139665;0.15;0.018715519;0.019128782;0.0;1.0
C17373;0.077035212;1.0;0.004692129;0.000735993;0.008893333;0.0;0.5;0.083333;0.5;0.0;0.0;0.019553073;0.05;0.008197617;0.095914779;0.0;1.0
C17374;0.035509966;1.0;0.002548962;0.0;0.005555556;0.0;0.454545;0.0;0.454545;0.0;0.0;0.01396648;0.033333333;0.006720799;0.002676151;0.0;0.916666667
C17376;0.085274558;1.0;0.0;0.0;0.0;0.007484196;0.0;0.0;0.0;0.388888667;0.089430894;0.0;0.056666667;0.01438633;0.00549267;0.0;1.0
C17378;0.001806785;1.0;0.002712096;0.0;0.005911111;0.0;0.5;0.0;0.333333;0.0;0.0;0.016759777;0.05;0.003018936;0.002001474;0.0;1.0
C17379;0.011850048;1.0;0.052343648;0.0;0.114084889;0.0;1.0;0.0;1.0;0.0;0.0;0.11452514;0.166666667;0.052228132;0.002156372;1.0;1.0
C17380;0.02113687;0.909091;0.003058754;0.0;0.006666667;0.0;0.272727;0.0;0.181818;0.0;0.0;0.008379888;0.015;0.004509251;0.00247963;0.0;0.916666667
C17382;0.079845106;1.0;0.028654819;0.020323224;0.025636444;0.0;0.833333;0.416667;0.583333;0.0;0.0;0.072625698;0.35;0.009282687;0.006227004;0.0;1.0
C17383;0.158356121;1.0;0.011965235;0.002487657;0.021572;0.036636078;1.0;0.083333;1.0;0.166666667;0.056910569;0.086592179;0.113333333;0.029035631;0.014272733;0.0;1.0
C17384;0.132876107;1.0;0.001131739;0.0;0.002466667;0.0;0.25;0.0;0.25;0.0;0.0;0.008379888;0.116666667;0.020541876;0.007659234;0.0;1.0
C17385;0.02079168;1.0;0.020217959;0.017345395;0.012642667;0.004429682;1.0;1.0;0.666667;0.166666667;0.040650407;0.067039106;0.046666667;0.018912328;0.002440235;0.0;1.0
C17386;0.000372688;0.636364;0.001594427;0.0;0.003475111;0.0;0.583333;0.0;0.5;0.0;0.0;0.019553073;0.166666667;0.001257259;0.000976689;0.5;1.0
C17387;0.086164216;1.0;0.0;0.0;0.0;0.015040614;0.0;0.0;0.0;0.333333333;0.097560976;0.0;0.063333333;0.009736585;0.007161059;0.0;1.0
C17389;0.049924342;1.0;0.006843861;0.0;0.014916444;0.0;0.5;0.0;0.5;0.0;0.0;0.016759777;0.033333333;0.015037767;0.00950865;0.0;1.0
C17391;0.026764801;1.0;0.009332871;0.0;0.020341333;0.0;1.0;0.0;1.0;0.0;0.0;0.067039106;0.133333333;0.003112956;0.002977601;0.0;1.0
C17392;0.007749323;0.5;0.0;0.0;0.0;0.046675927;0.0;0.0;0.0;0.133333333;0.016260163;0.0;0.04;0.054492848;0.000811782;1.0;0.833333333
C17393;0.149527503;1.0;0.0;0.0;0.0;0.080621939;0.0;0.0;0.0;0.388888667;0.130081301;0.0;0.133333333;0.096011444;0.014110197;0.083333;1.0
C17395;0.066098657;1.0;0.0;0.0;0.0;0.092360576;0.0;0.0;0.0;0.388888667;0.170731707;0.0;0.1;0.083379427;0.00483524;0.166667;1.0
C17396;0.004630176;0.636364;0.01345281;0.002106412;0.025504889;0.0;0.583333;0.083333;0.583333;0.0;0.0;0.081005587;0.133333333;0.021110878;0.001958183;0.375;1.0
C17398;0.01595013;0.545455;0.0;0.0;0.0;0.018445916;0.0;0.0;0.0;0.055555333;0.016260163;0.0;0.033333333;0.007084978;0.002764816;0.0;1.0
C17399;0.156581937;1.0;0.002447004;0.002943973;0.0;0.023027282;0.083333;0.083333;0.0;0.277778;0.097560976;0.002793296;0.216666667;0.017165532;0.008556709;0.0;1.0
C17400;0.025901365;1.0;0.024076068;0.028965746;0.0;0.0;0.333333;0.333333;0.0;0.0;0.0;0.011173184;0.05;0.018694582;0.002659113;0.0;1.0
C17401;0.002174776;1.0;0.008972346;0.0;0.019555556;0.0;0.916667;0.0;0.833333;0.0;0.0;0.030726257;0.033333333;0.008784742;0.001936479;0.777778;1.0
C17402;0.002053534;0.545455;0.004486173;0.005397283;0.0;0.0;0.083333;0.083333;0.0;0.0;0.0;0.002793296;0.1;0.008426597;0.00128824;0.0;1.0
C17403;0.101730789;1.0;0.013435477;0.001954552;0.025742222;0.0;0.916667;0.166667;0.833333;0.0;0.0;0.047486034;0.066666667;0.014948611;0.017491723;0.0;1.0
C17404;0.04102683;1.0;0.027940498;0.033615014;0.0;0.0;0.75;0.75;0.0;0.0;0.0;0.058659218;0.083333333;0.027437728;0.002500998;0.0;1.0
C17405;0.069464316;1.0;0.0;0.0;0.0;0.01617196;0.0;0.0;0.0;0.363636667;0.089430894;0.0;0.05;0.020417923;0.004094373;0.0;0.916666667
C17406;0.096699865;1.0;0.0;0.0;0.0;0.010899073;0.0;0.0;0.0;0.333333333;0.081300813;0.0;0.066666667;0.011298627;0.008874658;0.0;1.0
C17407;0.124553633;1.0;0.009131605;0.007100616;0.007039111;0.117002192;0.818182;0.181818;0.636364;0.30303;0.130081301;0.047486034;0.283333333;0.009040248;0.008819144;0.0;0.916666667
C17408;0.024699388;1.0;0.002141128;0.002575976;0.0;0.008302399;0.166667;0.166667;0.0;0.111111333;0.024390244;0.005586592;0.023333333;0.004730309;0.005189057;0.0;1.0
C17409;0.016202313;1.0;0.013866353;0.016682511;0.0;0.0;0.166667;0.166667;0.0;0.0;0.0;0.005586592;0.083333333;0.024880391;0.002403253;0.083333;1.0
C17410;0.061749065;1.0;0.00314807;0.003787421;0.0;0.00078913;0.083333;0.083333;0.0;0.055555333;0.008130081;0.005586592;0.133333333;0.037640104;0.005578566;0.083333;1.0
C17411;0.097359646;1.0;0.020666984;0.014131068;0.019444444;0.026371801;0.5;0.083333;0.333333;0.055555333;0.040650407;0.041899441;0.066666667;0.012903286;0.01995094;0.0;1.0
C17412;0.065987664;1.0;0.010175252;0.012241774;0.0;0.028706499;0.25;0.25;0.0;0.333333333;0.081300813;0.022346369;0.1;0.013511924;0.004043711;0.0;1.0
C17413;0.092827099;1.0;0.0;0.0;0.0;0.005781434;0.0;0.0;0.0;0.166666667;0.024390244;0.0;0.066666667;0.010146614;0.005684714;0.0;1.0
C17414;0.262326831;1.0;0.0;0.0;0.0;0.123204759;0.0;0.0;0.0;0.277778;0.105691057;0.0;0.2;0.021369468;0.018818752;0.0;1.0
C17415;0.00425814;0.909091;0.011311274;0.007752461;0.010608889;0.0;0.916667;0.166667;0.916667;0.0;0.0;0.036312849;0.033333333;0.011430757;0.001965967;0.4;1.0
C17416;0.060597227;1.0;0.00601555;0.007237266;0.0;0.0;0.333333;0.333333;0.0;0.0;0.0;0.011173184;0.04;0.008450876;0.012619465;0.0;1.0
C17417;0.328843432;1.0;0.029691737;0.001866233;0.061333333;0.115108905;0.333333;0.083333;0.25;0.277778;0.130081301;0.022346369;0.35;0.136703759;0.023863113;0.0;1.0
C17418;0.008771897;1.0;0.030127099;0.0;0.065663111;0.030433771;1.0;0.0;1.0;0.055555333;0.008130081;0.136871508;0.083333333;0.056401069;0.00170007;0.5;1.0
C17419;0.048126931;1.0;0.012922422;0.007772578;0.014084;0.0;1.0;0.416667;0.75;0.0;0.0;0.055865922;0.133333333;0.005036718;0.003063829;0.0;1.0
C17420;0.276727598;1.0;0.0;0.0;0.0;0.014072852;0.0;0.0;0.0;0.055555333;0.016260163;0.0;0.216666667;0.025742678;0.0166334;0.0;1.0
C17421;0.00994767;1.0;0.010197683;0.0;0.022226222;0.0;0.916667;0.0;0.916667;0.0;0.0;0.067039106;0.1;0.01028505;0.002245086;0.0;1.0
C17422;0.076530554;1.0;0.0;0.0;0.0;0.005022041;0.0;0.0;0.0;0.277778;0.056910569;0.0;0.05;0.010574632;0.006656678;0.0;1.0
C17423;0.059858546;1.0;0.0;0.0;0.0;0.021855196;0.0;0.0;0.0;0.055555333;0.008130081;0.0;0.04;0.005930954;0.005911643;0.0;1.0
C17424;0.012161496;1.0;0.043300339;0.0;0.094374667;0.009015238;0.583333;0.0;0.583333;0.055555333;0.008130081;0.019553073;0.25;0.055450678;0.031405903;0.166667;1.0
C17425;0.085345678;1.0;0.037003791;0.020967218;0.042666667;0.038721262;1.0;0.083333;1.0;0.277778;0.048780488;0.067039106;0.1;0.025258953;0.005133343;0.083333;1.0
C17426;0.201673992;1.0;0.0;0.0;0.0;0.117931489;0.0;0.0;0.0;0.333333333;0.162601626;0.0;0.183333333;0.090861337;0.011843053;0.0;1.0
C17427;0.014677284;1.0;0.027844861;0.008243123;0.045755556;0.0;1.0;0.083333;1.0;0.0;0.0;0.103351955;0.166666667;0.026419371;0.002291114;0.0;1.0
C17428;0.035437335;1.0;0.001150499;0.001384158;0.0;0.008896342;0.166667;0.166667;0.0;0.388888667;0.105691057;0.008379888;0.026666667;0.008476902;0.005062645;0.0;1.0
C17431;0.121990569;0.888889;0.0;0.0;0.0;0.100781742;0.0;0.0;0.0;0.148148;0.016260163;0.0;0.2;0.069744537;0.006706412;0.142857;0.75
C17432;0.000553308;0.636364;0.00785896;0.0;0.017128889;0.0;0.416667;0.0;0.333333;0.0;0.0;0.01396648;0.083333333;0.008209693;0.00091472;0.2;1.0
C17433;0.02328082;1.0;0.0;0.0;0.0;0.018194167;0.0;0.0;0.0;0.370370667;0.040650407;0.0;0.04;0.005417045;0.002059003;0.0;0.75
C17435;0.055369962;1.0;0.0;0.0;0.0;0.005072365;0.0;0.0;0.0;0.111111333;0.024390244;0.0;0.04;0.006377705;0.004741869;0.0;1.0
C17436;0.046001263;1.0;0.010195848;0.0;0.022222222;0.003881344;0.333333;0.0;0.333333;0.055555333;0.008130081;0.011173184;0.04;0.010061629;0.004157649;0.0;1.0
C17437;0.007880623;0.818182;0.036705053;0.0;0.08;0.0;0.75;0.0;0.666667;0.0;0.0;0.025139665;0.166666667;0.039850127;0.002180228;1.0;1.0
C17438;0.061951273;1.0;0.000611751;0.000735993;0.0;0.000834245;0.166667;0.166667;0.0;0.111111333;0.016260163;0.011173184;0.04;0.005205529;0.004603613;0.0;1.0
C17439;0.038851122;0.909091;0.006713966;0.0;0.014633333;0.02448057;0.75;0.0;0.75;0.111111333;0.048780488;0.036312849;0.033333333;0.047454806;0.006770001;0.0;1.0
C17441;0.015232781;1.0;0.011234397;0.0;0.024485778;0.0;0.583333;0.0;0.583333;0.0;0.0;0.047486034;0.133333333;0.011431553;0.005949924;0.0;1.0
C17442;0.061668004;1.0;0.0;0.0;0.0;0.003526955;0.0;0.0;0.0;0.055555333;0.008130081;0.0;0.083333333;0.004996082;0.003720123;0.0;1.0
C17443;0.000995492;0.636364;0.003818345;0.0;0.008322222;0.0;0.583333;0.0;0.583333;0.0;0.0;0.019553073;0.1;0.005854862;0.001924098;0.714286;1.0
C17444;0.019202407;1.0;0.023852778;0.028697108;0.0;0.0;0.333333;0.333333;0.0;0.0;0.0;0.025139665;0.05;0.017291017;0.006903254;0.0;1.0
C17445;0.019152624;0.9;0.0;0.0;0.0;0.011774922;0.0;0.0;0.0;0.266666667;0.032520325;0.0;0.016666667;0.004311081;0.00201215;0.0;0.833333333
C17446;0.039029558;0.6;0.032831854;0.029731669;0.017696;0.0;0.5;0.2;0.4;0.0;0.0;0.027932961;0.116666667;0.005416331;0.004551484;0.0;0.833333333
C17448;0.000890995;0.181818;0.056441156;0.012158361;0.100989333;0.0;1.0;1.0;1.0;0.0;0.0;0.100558659;0.1;0.026075444;0.000183401;0.0;1.0
C17449;0.000438975;0.181818;0.001667633;0.0;0.003634667;0.0;0.083333;0.0;0.083333;0.0;0.0;0.002793296;0.133333333;0.017671027;0.001540534;1.0;1.0
C17451;0.012626048;0.545455;0.00980861;0.011800669;0.0;0.009788521;0.333333;0.333333;0.0;0.222222;0.048780488;0.011173184;0.04;0.00275457;0.002279646;0.0;1.0
C17452;0.03916235;1.0;0.0;0.0;0.0;0.025921228;0.0;0.0;0.0;0.166666667;0.048780488;0.0;0.166666667;0.023052069;0.003178364;0.0;1.0
C17454;0.123266604;1.0;0.0;0.0;0.0;0.031401336;0.0;0.0;0.0;0.222222;0.032520325;0.0;0.1;0.011275977;0.009697575;0.0;1.0
C17455;0.119260939;1.0;0.005565506;0.0;0.012130222;0.02376996;0.583333;0.0;0.583333;0.055555333;0.016260163;0.039106145;0.083333333;0.015078262;0.012939563;0.0;1.0
C17456;0.001478527;0.454545;0.006610376;0.0;0.014407556;0.0;0.416667;0.0;0.416667;0.0;0.0;0.01396648;0.05;0.006989281;0.001099376;0.4;1.0
C17457;0.001372857;0.363636;0.002529182;0.003042841;0.0;0.0;0.083333;0.083333;0.0;0.0;0.0;0.002793296;0.033333333;0.006099324;0.002886765;0.0;1.0
C17458;0.001410714;1.0;0.007621804;0.0;0.016612;0.0;1.0;0.0;0.916667;0.0;0.0;0.033519553;0.233333333;0.007521068;0.00209748;1.0;1.0
C17459;0.016920674;0.666667;0.051428469;0.053501549;0.015166222;0.0;0.666667;0.666667;0.555556;0.0;0.0;0.05027933;0.3;0.037423697;0.002605991;0.4;0.75
C17461;0.043390094;1.0;0.045715531;0.047632249;0.013347556;0.0;1.0;0.833333;0.916667;0.0;0.0;0.125698324;0.083333333;0.050841288;0.003295771;0.0;1.0
C17462;0.029618378;1.0;0.020542594;0.023105768;0.002914667;0.0;0.5;0.5;0.083333;0.0;0.0;0.030726257;0.066666667;0.009994396;0.002597892;0.0;1.0
C17463;0.006317614;0.545455;0.01333515;0.016043424;0.0;0.0;0.416667;0.416667;0.0;0.0;0.0;0.022346369;0.083333333;0.026162985;0.002564387;0.2;1.0
C17464;0.001717767;0.454545;0.007137094;0.0;0.015555556;0.0;0.416667;0.0;0.333333;0.0;0.0;0.016759777;0.1;0.008316303;0.002334979;1.0;1.0
C17465;0.007026019;0.636364;0.050163572;0.0;0.109333333;0.0;0.583333;0.0;0.5;0.0;0.0;0.067039106;0.083333333;0.071006309;0.001724113;1.0;1.0
C17466;0.027961138;1.0;0.066527908;0.029114416;0.092256;0.0;0.9;0.1;0.8;0.0;0.0;0.047486034;0.15;0.052898502;0.002317266;0.333333;0.833333333
C17467;0.041971781;1.0;0.018491394;0.01103131;0.020318222;0.015497447;0.916667;0.583333;0.75;0.055555333;0.016260163;0.081005587;0.033333333;0.031365774;0.016069025;0.083333;1.0
C17468;0.045016579;0.909091;0.012986248;0.011878929;0.006784;0.047201376;0.416667;0.166667;0.166667;0.333333333;0.089430894;0.019553073;0.1;0.008733998;0.003943053;0.0;1.0
C17470;0.001826144;1.0;0.0;0.0;0.0;0.000386969;0.0;0.0;0.0;0.055555333;0.008130081;0.0;0.05;0.022337387;0.001923895;0.083333;1.0
C17471;0.001365232;0.454545;0.008127518;0.002729063;0.012770222;0.0;0.333333;0.083333;0.25;0.0;0.0;0.011173184;0.083333333;0.016187796;0.001739467;0.8;1.0
C17472;0.32854652;1.0;0.0;0.0;0.0;0.043399499;0.0;0.0;0.0;0.277778;0.113821138;0.0;0.216666667;0.031027322;0.027949081;0.0;1.0
C17474;0.048272091;1.0;0.020440636;0.024591984;0.0;0.004159692;0.5;0.5;0.0;0.166666667;0.032520325;0.05027933;0.066666667;0.003423254;0.033261133;0.0;0.666666667
C17476;0.16488057;0.636364;0.017517079;0.0;0.038179111;0.028870388;1.0;0.0;1.0;0.222222;0.170731707;0.086592179;0.3;0.170652102;0.055419959;0.0;1.0
C17477;0.05810105;1.0;0.0;0.0;0.0;0.013561938;0.0;0.0;0.0;0.222222;0.040650407;0.0;0.083333333;0.007188991;0.003453307;0.0;1.0
C17478;0.032102269;1.0;0.010580843;0.0;0.023061333;0.0;1.0;0.0;1.0;0.0;0.0;0.212290503;0.02;0.013216527;0.011271299;0.0;1.0
C17479;0.06327865;1.0;0.025437213;0.0;0.055441333;0.0;1.0;0.0;1.0;0.0;0.0;0.11452514;0.033333333;0.025913243;0.036814031;0.0;1.0
C17480;0.031531086;1.0;0.00717543;0.002570579;0.010982222;0.009446112;0.666667;0.25;0.5;0.388888667;0.105691057;0.027932961;0.026666667;0.015487756;0.004952086;0.0;1.0
C17481;0.001729158;1.0;0.006872002;0.0;0.014977778;0.0;1.0;0.0;1.0;0.0;0.0;0.05027933;0.083333333;0.007849882;0.002043615;0.5;1.0
C17482;0.001883222;0.545455;0.007371394;0.008868472;0.0;0.0;0.454545;0.454545;0.0;0.0;0.0;0.025139665;0.05;0.012337776;0.002034451;0.5;0.916666667
C17483;0.035371913;1.0;0.044853982;0.007447269;0.084269333;0.0;1.0;0.25;1.0;0.0;0.0;0.089385475;0.1;0.046870949;0.002253549;0.0;1.0
C17484;0.076490797;1.0;0.001099112;0.0;0.002395556;0.0;0.583333;0.0;0.583333;0.0;0.0;0.019553073;0.05;0.006523639;0.0069025;0.0;1.0
C17485;0.065875729;1.0;0.0;0.0;0.0;0.005591994;0.0;0.0;0.0;0.055555333;0.008130081;0.0;0.05;0.013489851;0.005770354;0.0;1.0
C17486;0.000269688;0.181818;0.006600996;0.0;0.014387111;0.0;1.0;0.0;1.0;0.0;0.0;0.047486034;0.05;0.004337353;0.000358117;0.083333;1.0
C17488;0.189615986;1.0;0.0;0.0;0.0;0.05922098;0.0;0.0;0.0;0.111111333;0.06504065;0.0;0.15;0.015979067;0.012362732;0.0;1.0
C17489;0.004991579;1.0;0.002721272;0.000412156;0.005184444;0.009279081;0.5;0.083333;0.333333;0.055555333;0.008130081;0.016759777;0.083333333;0.009251933;0.002102743;0.090909;1.0
C17490;0.065266881;1.0;0.000358894;0.000431783;0.0;0.0;0.083333;0.083333;0.0;0.0;0.0;0.002793296;0.133333333;0.011625738;0.006187502;0.0;1.0
C17491;0.000475172;0.909091;0.006447854;0.0;0.014053333;0.0;1.0;0.0;1.0;0.0;0.0;0.067039106;0.066666667;0.007716618;0.001171449;0.6;1.0
C17493;0.073389164;1.0;0.0;0.0;0.0;0.018444079;0.0;0.0;0.0;0.111111333;0.016260163;0.0;0.066666667;0.010721226;0.005311518;0.0;1.0
C17494;0.062244517;1.0;0.0;0.0;0.0;0.035040504;0.0;0.0;0.0;0.333333333;0.170731707;0.0;0.1;0.00674149;0.004803301;0.0;1.0
C17495;0.051397571;1.0;0.0184553;0.013373486;0.015996444;0.0;0.666667;0.166667;0.666667;0.0;0.0;0.055865922;0.133333333;0.007737991;0.004128853;0.0;1.0
C17496;0.014897293;1.0;0.000930881;0.001119936;0.0;0.0;0.083333;0.083333;0.0;0.0;0.0;0.002793296;0.033333333;0.003269261;0.003304391;0.0;1.0
C17497;0.000328077;0.272727;0.002206381;0.0;0.004808889;0.0;0.416667;0.0;0.416667;0.0;0.0;0.01396648;0.15;0.0;0.0;0.0;1.0
C17498;0.001502527;1.0;0.004241473;0.0;0.009244444;0.0;0.833333;0.0;0.833333;0.0;0.0;0.027932961;0.1;0.004998612;0.002222344;0.0;1.0
C17499;0.035591738;0.75;0.0;0.0;0.0;0.028879662;0.0;0.0;0.0;0.083333333;0.016260163;0.0;0.05;0.02988766;0.001882207;0.0;0.666666667
C17501;0.003140123;1.0;0.006306132;0.00709988;0.000882222;0.0;0.166667;0.166667;0.083333;0.0;0.0;0.022346369;0.066666667;0.013309974;0.005574247;0.25;1.0
C17502;0.002239842;1.0;0.001901322;0.0;0.004144;0.0;0.5;0.0;0.5;0.0;0.0;0.016759777;0.166666667;0.003087019;0.001256347;0.0;1.0
C17503;0.014936287;0.363636;0.0043418;0.0;0.009463111;0.0;0.833333;0.0;0.833333;0.0;0.0;0.041899441;0.05;0.023713656;0.001964592;0.0;1.0
C17504;0.082429271;1.0;0.007665646;0.009222485;0.0;0.000811189;0.333333;0.333333;0.0;0.055555333;0.016260163;0.016759777;0.056666667;0.010450585;0.013127725;0.0;1.0
C17505;0.111853937;1.0;0.021293009;0.020508694;0.009255111;0.0;1.0;0.7;0.7;0.0;0.0;0.072625698;0.2;0.011788025;0.005530225;0.0;0.833333333
C17506;0.02830795;1.0;0.004904407;0.003155939;0.004972;0.0;1.0;0.25;0.916667;0.0;0.0;0.039106145;0.016666667;0.006710157;0.007465972;0.0;1.0
C17507;0.001673698;0.636364;0.008034328;0.0;0.017511111;0.0;0.416667;0.0;0.25;0.0;0.0;0.016759777;0.05;0.015350922;0.002016846;1.0;1.0
C17508;0.010976497;1.0;0.031010876;0.016122911;0.038380889;0.0;0.916667;0.25;0.916667;0.0;0.0;0.067039106;0.116666667;0.03491771;0.002520179;0.166667;1.0
C17509;0.035880965;1.0;0.014398169;0.017322334;0.0;0.0;0.916667;0.916667;0.0;0.0;0.0;0.036312849;0.05;0.036432364;0.009385327;0.0;1.0
C17510;0.024001832;0.545455;0.025958629;0.031230642;0.0;0.0;0.083333;0.083333;0.0;0.0;0.0;0.002793296;0.083333333;0.051918023;0.001945338;0.0;1.0
C17511;0.000705783;1.0;0.0;0.0;0.0;0.002936324;0.0;0.0;0.0;0.083333333;0.008130081;0.0;0.05;0.002975072;0.000248124;0.142857;0.666666667
C17512;0.040062785;1.0;0.024766734;0.024353277;0.009861333;0.008477391;0.333333;0.166667;0.25;0.166666667;0.032520325;0.039106145;0.05;0.03113475;0.004114158;0.083333;1.0
C17513;0.003646626;1.0;0.007507407;0.0;0.016362667;0.0;1.0;0.0;1.0;0.0;0.0;0.089385475;0.083333333;0.00301892;0.001877026;0.083333;1.0
C17514;0.001392982;0.875;0.0027592;0.0;0.006013778;0.0;0.875;0.0;0.75;0.0;0.0;0.019553073;0.05;0.001850379;0.001476074;0.8;0.666666667
C17515;0.002749477;0.454545;0.01342263;0.016148671;0.0;0.0;0.166667;0.166667;0.0;0.0;0.0;0.005586592;0.133333333;0.031728786;0.001961379;0.0;1.0
C17516;0.060080899;1.0;0.028003304;0.016882456;0.030449778;0.023364796;1.0;1.0;0.833333;0.111111333;0.032520325;0.083798883;0.133333333;0.033618155;0.004908531;0.0;1.0
C17517;0.020978925;1.0;0.015092098;0.010065442;0.014659111;0.0;1.0;0.333333;1.0;0.0;0.0;0.092178771;0.04;0.027201173;0.005505389;0.0;1.0
C17518;0.003751031;1.0;0.042178388;0.0;0.091929333;0.0;1.0;0.0;1.0;0.0;0.0;0.075418994;0.083333333;0.039135087;0.00077903;0.25;1.0
C17519;0.002220677;1.0;0.006389942;0.0;0.013927111;0.0;0.666667;0.0;0.666667;0.0;0.0;0.022346369;0.066666667;0.008440005;0.002485688;0.666667;1.0
C17521;0.027743567;0.909091;0.0;0.0;0.0;0.044573911;0.0;0.0;0.0;0.277778;0.056910569;0.0;0.1;0.02758025;0.002191474;0.333333;1.0
C17522;0.084519398;1.0;0.0;0.0;0.0;0.002889635;0.0;0.0;0.0;0.055555333;0.016260163;0.0;0.056666667;0.005473477;0.009232258;0.0;1.0
C17523;0.023216291;1.0;0.013690169;0.0;0.029838222;0.016495015;0.583333;0.0;0.5;0.055555333;0.008130081;0.036312849;0.1;0.001246012;0.002760624;0.0;1.0
C17524;0.05645248;1.0;0.0;0.0;0.0;0.002850998;0.0;0.0;0.0;0.166666667;0.048780488;0.0;0.04;0.011552124;0.003430865;0.0;1.0
C17525;0.001295005;0.363636;0.0;0.0;0.0;0.008458902;0.0;0.0;0.0;0.060606;0.008130081;0.0;0.016666667;0.014931699;0.001730897;0.5;0.916666667
C17526;0.00289748;0.8;0.010861433;0.0;0.023672889;0.0;0.8;0.0;0.7;0.0;0.0;0.022346369;0.083333333;0.010796391;0.00178255;1.0;0.833333333
C17527;0.038582399;0.727273;0.0;0.0;0.0;0.009087712;0.0;0.0;0.0;0.055555333;0.040650407;0.0;0.04;0.031471874;0.002345952;0.181818;1.0
C17528;0.130220956;1.0;0.118520003;0.126163206;0.02976;0.013546913;0.916667;0.75;0.416667;0.055555333;0.024390244;0.075418994;0.35;0.09042516;0.008904675;0.0;1.0
C17529;0.005918252;0.909091;0.029310616;0.035263394;0.0;0.0;0.583333;0.583333;0.0;0.0;0.0;0.047486034;0.066666667;0.02896322;0.001669945;1.0;1.0
C17530;0.000184489;0.363636;0.000979617;0.0;0.002135111;0.0;0.333333;0.0;0.333333;0.0;0.0;0.011173184;0.05;0.002778708;0.001433885;0.6;1.0
C17531;0.144981295;0.9;0.0;0.0;0.0;0.090776886;0.0;0.0;0.0;0.4;0.089430894;0.0;0.25;0.019675097;0.00982384;0.0;0.833333333
C17532;0.041202655;1.0;0.013071077;0.01572572;0.0;0.019372091;0.916667;0.916667;0.0;0.055555333;0.008130081;0.033519553;0.06;0.032688148;0.003769827;0.0;1.0
C17533;0.213829971;1.0;0.0;0.0;0.0;0.032700148;0.0;0.0;0.0;0.166666667;0.024390244;0.0;0.166666667;0.030143603;0.015147444;0.0;1.0
C17535;0.156045752;1.0;0.132818864;0.115175074;0.080831111;0.0;0.916667;0.333333;0.833333;0.0;0.0;0.11452514;0.166666667;0.097789936;0.016669932;0.0;1.0
